"","1","2","3","4","5","6","7","8","9"
"188750389",193,284,86,69,86,60,48,36,38
"188768915",74,37,11,21,15,12,36,24,2
"188769665",25,30,24,11,10,14,10,3,9
"188813059",39,5,3,4,17,18,11,9,1
"188815948",234,311,166,138,58,58,56,41,24
"188843619",32,26,19,19,13,6,4,7,6
"188856488",794,588,397,336,188,235,223,119,163
"188858773",62,12,8,4,8,2,0,20,0
"188861074",118,94,54,114,44,34,12,12,15
"188867154",111,43,48,37,52,26,20,19,11
"188880702",44,18,25,27,17,16,15,15,11
"188908909",209,126,101,29,68,48,30,57,32
"188951040",1019,596,412,360,238,230,190,178,154
"188955991",67,32,14,27,18,30,48,28,37
"188957724",169,310,105,91,94,79,50,41,20
"188981500",21,24,18,17,3,17,0,6,2
"188985071",62,62,28,42,5,11,22,7,23
"189024102",197,116,73,83,44,32,36,49,37
"189039147",71,19,12,0,0,0,0,16,0
"189040186",35,18,28,19,18,9,8,8,4
"189041309",56,41,14,16,8,7,0,5,1
"189048015",97,22,1,2,1,2,1,62,17
"189048163",339,177,94,82,68,71,57,64,37
"189049984",123,50,32,18,38,40,10,8,25
"189061302",67,22,28,35,7,17,12,5,5
"189079940",85,51,54,28,28,19,15,28,19
"189081222",50,24,20,18,12,14,20,17,8
"189101603",72,12,9,13,7,28,63,31,52
"189135291",97,62,77,90,64,66,52,39,21
"189149735",111,27,7,2,3,4,12,37,6
"189154149",162,44,83,145,17,56,16,12,28
"189162183",70,25,6,33,26,17,39,24,11
"189163699",54,18,14,14,4,13,4,5,2
"189165025",56,28,2,0,1,0,0,14,0
"189168735",36,11,24,12,21,2,7,6,6
"189202401",18,40,32,18,6,5,9,3,2
"189214851",39,22,19,10,4,7,1,5,9
"189216773",249,145,83,91,81,53,67,40,31
"189223803",30,19,25,13,10,7,12,10,2
"189252067",62,29,30,16,27,14,9,14,12
"189283948",30,16,5,7,12,9,8,8,6
"189314719",58,26,4,19,4,0,4,7,8
"189329720",157,124,83,83,17,37,62,29,21
"189359268",88,69,43,29,22,1,22,10,9
"189359677",54,18,11,8,11,24,19,30,25
"189377096",70,29,14,22,14,18,19,7,10
"189389851",622,218,117,90,82,71,70,78,119
"189394414",169,31,68,110,61,66,83,23,13
"189396138",34,20,20,61,0,0,0,0,0
"189396427",33,1,2,44,28,3,0,0,10
"189404981",167,36,94,1,0,1,4,0,0
"189408565",97,113,40,21,24,19,8,29,32
"189410215",158,95,89,88,43,0,28,0,0
"189418721",74,19,23,26,29,15,18,18,17
"189426802",84,58,40,32,31,30,10,5,9
"189438000",92,34,27,14,21,13,11,9,7
"189444045",86,10,8,7,5,7,4,4,6
"189444938",89,97,39,17,25,20,5,7,13
"189478592",42,28,8,11,5,4,2,0,3
"189489990",38,28,13,15,1,8,0,1,5
"189532179",551,367,401,278,207,158,153,160,139
"189535107",42,19,52,9,12,8,20,0,5
"189543473",31,22,19,11,15,6,3,6,5
"189560808",60,28,30,24,13,21,17,18,8
"189561459",19,50,17,6,1,21,7,10,4
"189568926",177,9,12,42,38,36,20,22,29
"189595374",172,80,69,44,35,45,26,23,66
"189606960",42,19,28,15,18,14,9,10,6
"189611093",656,482,278,377,282,176,162,120,109
"189613446",81,53,50,37,38,41,23,24,26
"189662273",37,25,23,13,4,5,1,4,5
"189678980",31,41,10,11,12,0,4,5,5
"189692973",218,162,107,107,81,44,34,44,51
"189705820",103,146,50,13,26,0,23,17,5
"189706641",52,20,5,5,0,1,8,2,10
"189707011",60,39,21,15,13,9,6,13,20
"189708530",53,20,11,6,18,11,6,9,8
"189732956",32,7,2,40,32,0,0,4,7
"189737810",2164,1057,740,679,420,325,243,319,477
"189739464",1,95,12,10,0,19,2,0,35
"189745292",45,10,8,8,13,7,7,2,4
"189756450",107,50,45,47,10,16,19,18,26
"189758118",48,26,28,12,26,17,7,4,5
"189783038",507,338,249,229,192,131,117,106,62
"189787039",46,82,29,18,21,20,9,0,3
"189795800",211,155,122,100,82,50,41,42,33
"189807159",317,132,150,152,78,54,97,66,44
"189810752",98,68,38,20,31,32,18,17,14
"189838014",42,13,16,14,24,12,17,12,6
"189839350",43,21,30,15,12,6,6,10,10
"189841349",15,19,15,12,32,18,0,3,4
"189852213",35,21,14,17,15,11,14,9,8
"189866010",34,33,11,3,4,3,2,8,8
"189913049",34,41,30,23,19,12,14,12,8
"189913767",33,18,17,15,11,16,4,10,4
"189923167",19,7,0,53,1,0,0,19,9
"189929649",36,22,25,12,11,8,10,9,13
"189940120",108,40,14,7,8,5,7,28,25
"189951549",38,15,20,8,16,12,8,6,11
"189953891",4972,3951,1152,984,1128,628,761,1012,324
"189973204",19,25,10,13,20,5,6,6,5
"190000885",29,27,41,10,15,8,16,9,2
"190029616",27,30,29,13,4,11,6,9,8
"190033907",22,3,17,26,7,0,3,0,24
"190053053",19,7,3,11,6,4,24,17,23
"190147467",33,7,45,10,9,5,17,23,2
"190154505",26,31,15,20,8,3,4,5,2
"190169610",213,120,128,73,99,60,36,56,35
"190171921",154,109,16,31,7,59,21,7,15
"190306675",57,31,47,7,25,12,5,12,19
"190309067",673,228,474,620,614,157,133,106,106
"190378625",50,18,28,23,30,18,8,7,19
"190399451",71,43,56,30,17,20,30,8,12
"190414359",132,23,8,41,20,4,28,36,16
"190421834",39,32,11,13,20,13,11,9,10
"190430231",70,1,0,12,8,7,5,5,0
"190477153",176,214,101,251,425,176,2,99,0
"190505180",55,26,16,7,9,7,24,5,1
"190514260",2,5,0,45,55,1,2,0,0
"190549857",112,48,58,23,21,20,17,15,14
"190564786",98,3,0,3,0,11,0,1,0
"190565700",69,61,62,22,13,11,30,4,7
"190579719",202,5,5,400,469,5,244,196,27
"190592162",81,33,21,30,0,8,3,0,4
"190593947",25,16,17,16,9,12,7,7,8
"190607531",67,56,29,39,29,21,8,10,10
"190642686",44,21,21,14,18,7,10,8,6
"190644401",745,426,171,221,253,91,77,107,131
"190645713",90,46,45,31,19,15,20,12,13
"190659672",63,36,19,12,1,8,5,3,0
"190703280",20,21,38,35,48,22,16,12,4
"190752923",19,19,51,6,10,9,3,0,1
"190757021",89,53,40,8,23,13,5,9,16
"190804419",107,246,184,44,37,28,45,25,61
"190879390",68,22,33,19,20,20,14,9,12
"190882816",40,21,7,9,14,6,19,39,6
"190894845",189,134,103,40,45,40,30,44,48
"190899901",100,71,50,47,22,29,41,10,32
"191004329",67,41,13,14,10,17,20,6,6
"191067664",73,21,9,12,6,2,5,11,3
"191077671",44,16,22,26,27,25,9,12,12
"191080261",40,31,35,11,8,15,5,9,3
"191222244",173,118,143,98,68,59,36,40,41
"191228480",32,24,37,18,13,14,10,6,13
"191233134",85,82,48,32,34,27,12,23,11
"191320233",13,124,348,23,11,1,24,2,13
"191325232",785,544,362,369,246,142,206,178,160
"191329879",44,21,10,5,7,11,5,6,2
"191341627",1568,1089,811,544,385,345,269,408,304
"191349604",17,11,9,14,19,10,13,8,0
"191350052",78,23,36,77,69,20,17,23,26
"191396605",68,36,21,14,30,17,16,10,11
"191405232",34,9,15,20,9,3,2,9,7
"191408400",149,78,48,40,33,32,19,17,23
"191418933",38,23,28,27,11,23,15,10,16
"191440361",254,53,45,43,28,16,54,71,51
"191448000",26,20,10,2,3,5,2,25,8
"191482053",505,344,217,204,160,134,105,66,93
"191501175",44,37,83,50,39,21,17,14,10
"191510239",59,51,78,28,33,28,42,16,26
"191512339",77,27,20,23,24,25,14,16,12
"191563824",87,50,38,48,22,13,34,14,10
"191603377",20,32,9,22,14,2,2,6,3
"191614077",596,312,198,120,146,113,47,38,39
"191704220",175,187,174,116,101,62,58,48,36
"191707652",166,92,61,40,48,47,40,30,40
"191708825",32,24,22,8,5,20,9,3,10
"191741292",109,8,3,7,2,4,92,0,39
"191772938",186,219,148,172,112,50,43,41,33
"191805451",31,21,28,8,6,3,5,6,5
"191815422",61,46,47,48,18,33,13,19,11
"191886022",207,69,76,103,91,77,50,43,46
"191901107",26,33,9,25,60,4,16,6,32
"191939842",34,22,4,7,17,6,8,2,5
"191975051",107,80,75,143,94,33,32,24,36
"191988633",45,27,14,10,11,12,1,12,2
"192015923",99,97,30,48,9,37,5,10,22
"192018141",19,29,10,17,11,18,5,7,15
"192022721",194,105,87,101,51,55,38,38,47
"192060796",117,40,33,26,31,34,44,34,23
"192061971",80,11,20,25,20,48,25,12,29
"192120764",75,19,27,36,22,67,20,13,4
"192123529",26,16,16,18,20,6,8,6,4
"192135242",24,46,9,9,19,15,5,23,6
"192144145",60,52,22,36,33,21,15,18,5
"192200434",37,30,22,9,7,2,2,5,10
"192201689",2637,797,362,407,389,386,459,410,457
"192204634",43,25,19,7,6,4,18,31,22
"192244742",35,41,20,18,56,3,5,24,11
"192252377",120,70,105,76,68,43,44,38,28
"192265457",30,11,24,10,4,8,10,2,5
"192272271",93,59,78,52,38,23,21,13,23
"192280915",52,17,24,15,12,6,12,7,8
"192294346",141,69,90,50,51,11,16,20,20
"192309797",28,13,36,20,8,11,5,1,1
"192313687",102,75,34,41,24,7,15,20,21
"192323517",29,20,23,15,7,1,5,3,4
"192325520",920,411,423,276,227,159,112,142,105
"192338671",45,35,44,18,15,11,16,10,20
"192344653",53,25,13,3,9,0,2,18,15
"192395689",256,159,73,50,45,48,34,64,57
"192398134",29,11,34,2,6,8,10,24,7
"192441277",35,18,15,13,11,2,11,15,6
"192466357",87,67,73,46,48,27,33,21,30
"192467793",19,17,13,6,8,11,10,15,3
"192471993",116,109,166,117,72,59,67,30,31
"192472645",82,69,40,49,37,15,24,18,7
"192487965",48,20,12,15,13,8,4,16,8
"192559557",150,168,31,52,41,27,18,18,13
"192560977",58,0,2,24,5,7,8,4,9
"192603301",30,50,7,7,20,7,9,3,9
"192624463",56,11,4,7,0,2,2,14,5
"192648251",71,38,30,34,21,11,23,15,12
"192736028",328,225,208,86,97,56,142,72,46
"192737203",52,17,16,15,5,31,3,28,17
"192749906",86,59,12,18,12,15,24,72,22
"192751738",52,38,48,32,20,16,11,14,6
"192770050",164,50,81,74,78,64,54,24,30
"192808715",73,29,43,34,29,10,9,9,2
"192812092",22,30,28,21,11,3,11,15,13
"192812428",33,35,25,17,8,12,12,4,9
"192830755",54,31,18,4,8,13,7,0,12
"192839731",33,32,18,13,9,9,9,1,9
"192841166",38,19,22,19,6,8,10,6,10
"192843720",23,7,16,29,21,7,5,1,6
"192867690",117,89,105,96,48,21,33,28,7
"192918923",30,23,11,7,14,5,3,9,5
"192990005",0,73,37,0,0,0,0,0,0
"192992365",117,58,43,24,34,27,4,12,16
"193054160",85,52,62,35,20,39,18,19,14
"193195278",76,33,9,1,9,0,3,13,17
"193210841",52,33,33,15,8,10,8,2,9
"193211083",33,17,6,18,9,3,13,8,13
"193273570",132,47,34,19,5,10,22,15,28
"193273935",69,57,31,35,23,14,12,32,16
"193279163",21,18,16,7,13,11,8,9,7
"193305187",35,154,7,20,0,8,2,5,3
"193308439",126,38,35,69,64,33,30,22,25
"193315157",43,31,23,21,17,21,12,9,19
"193327038",13,41,8,4,6,0,8,22,0
"193334075",92,32,24,25,28,16,14,17,21
"193357795",78,11,6,29,5,3,8,5,24
"193372638",93,33,20,22,2,8,2,9,10
"193390130",33,7,11,19,6,5,17,1,4
"193404431",29,12,16,11,12,13,8,5,5
"193406415",40,28,13,19,5,5,17,4,8
"193433604",47,23,14,25,14,9,11,20,11
"193451130",37,16,16,17,9,4,10,6,5
"193455466",42,21,10,9,6,3,1,14,2
"193460839",448,252,237,152,347,104,165,159,39
"193473410",357,124,93,52,65,37,39,30,13
"193498789",24,28,33,23,17,15,7,9,2
"193499043",70,97,43,64,87,28,7,33,10
"193502817",50,64,21,27,16,15,4,13,10
"193521978",77,41,46,38,33,35,44,6,16
"193522315",98,59,85,108,84,51,45,43,10
"193543605",23,11,9,10,13,13,8,9,4
"193543878",14,43,44,32,32,32,6,22,14
"193553344",43,26,20,17,16,9,10,11,11
"193560380",376,326,217,81,40,54,28,42,33
"193567856",4721,2686,2017,1388,1281,925,887,658,645
"193569928",155,74,118,67,53,47,31,38,28
"193571114",2120,4657,4139,2511,987,701,585,204,165
"193682221",78,48,32,22,16,21,13,10,7
"193687563",13,42,29,16,5,17,4,4,2
"193688876",270,242,146,117,69,116,85,40,41
"193689080",493,173,235,103,83,92,85,56,62
"193691581",48,20,22,21,27,17,17,8,15
"193693207",97,39,66,98,58,24,32,45,24
"193694577",51,91,20,11,26,26,4,11,3
"193704442",453,272,263,192,186,132,122,86,80
"193705266",181,103,73,72,125,76,150,102,83
"193712069",210,111,86,48,49,47,29,42,42
"193717410",44,26,39,24,56,29,21,7,8
"193771029",431,228,237,144,151,140,98,101,77
"193799918",89,86,42,36,25,21,13,27,12
"193802162",106,69,53,27,92,62,23,24,23
"193803103",1486,830,724,613,353,397,264,283,241
"193804184",167,91,114,117,56,41,35,39,30
"193833597",22,5,17,10,20,6,7,2,23
"193867913",114,14,6,2,12,5,1,8,3
"193876869",27,40,30,21,9,5,5,2,1
"193879046",610,332,326,281,248,166,140,108,95
"193879723",44,59,26,36,33,12,10,4,9
"193882540",128,69,30,71,13,28,13,24,6
"193889052",75,55,55,38,14,34,13,8,16
"193942604",713,437,407,232,202,594,149,110,168
"193943107",43,29,60,36,23,25,30,13,8
"193947405",79,111,40,66,29,28,29,30,24
"193953726",168,91,138,143,92,54,60,47,61
"193966348",61,32,36,30,27,18,9,13,7
"193976974",176,121,81,42,105,65,40,28,13
"193977998",54,24,18,21,21,5,5,2,1
"193988094",38,17,19,15,12,15,7,8,11
"193991572",488,183,214,87,126,44,91,116,102
"193996568",55,43,28,25,25,22,13,5,7
"194000071",297,187,107,123,67,58,86,50,69
"194002197",45,24,15,4,10,1,4,8,1
"194007258",215,104,158,59,72,41,152,7,13
"194065728",73,50,23,12,7,9,8,12,20
"194074464",87,26,18,41,23,22,14,12,15
"194082913",52,32,47,28,11,18,10,9,6
"194083705",44,19,18,9,6,10,2,8,11
"194092313",163,93,81,54,71,47,28,22,26
"194097960",104,66,37,62,11,27,15,19,33
"194117941",31,41,20,18,9,22,9,8,6
"194118399",138,484,374,139,71,25,24,24,25
"194121018",66,41,21,10,11,12,8,9,8
"194121372",60,21,2,9,7,2,0,14,5
"194128765",30,11,8,8,8,19,18,10,19
"194150629",47,20,10,13,13,6,7,4,16
"194183869",107,33,31,16,9,5,8,8,10
"194208708",152,166,66,15,14,34,31,25,41
"194209037",94,18,76,8,1,1,43,1,3
"194209706",268,5,142,110,5,10,9,1,194
"194212585",37,26,18,8,7,5,5,1,3
"194226452",120,1,5,23,0,2,5,14,0
"194247680",317,234,208,142,121,147,130,63,54
"194257507",243,176,190,155,101,86,78,57,54
"194270237",0,82,4,4,1,2,1,3,3
"194278958",360,225,185,140,126,88,88,70,67
"194285024",59,308,128,13,14,23,41,31,7
"194285474",59,8,34,8,14,8,7,4,4
"194293544",200,217,200,11,44,61,45,1,11
"194301859",575,320,47,81,25,27,8,26,27
"194304036",814,1004,832,548,513,426,292,223,121
"194316035",36,31,9,32,13,13,7,13,7
"194325056",110,2,46,42,0,0,0,0,0
"194331401",156,88,85,81,49,43,36,32,21
"194376898",62,14,1,0,9,8,4,9,6
"194394862",33,18,16,15,19,11,7,5,6
"194444261",8,216,13,2,9,59,0,1,81
"194453742",32,53,12,24,0,0,26,18,4
"194465886",54,27,23,28,18,15,13,13,7
"194470329",43,5,18,7,11,3,4,6,4
"194494071",77,3,0,6,12,0,21,19,3
"194496837",102,56,22,8,52,6,26,8,16
"194498528",146,121,58,34,39,50,33,18,35
"194501870",59,29,33,26,24,9,13,7,12
"194537007",337,240,126,116,108,71,53,50,51
"194546248",12,45,41,6,16,23,2,9,1
"194559688",95,217,66,23,10,5,13,3,19
"194568978",157,214,83,25,16,12,8,7,1
"194570776",175,57,102,79,96,72,75,81,26
"194576922",40,19,17,20,12,12,14,7,4
"194578076",82,33,32,25,18,11,10,14,18
"194583084",37,0,0,125,0,0,0,0,0
"194598181",28,24,8,11,6,3,7,6,8
"194603069",49,29,10,17,12,10,8,9,8
"194604120",24,14,22,18,15,7,7,6,3
"194643029",184,9,6,0,1,14,14,0,36
"194646782",52,6,4,5,20,18,35,6,20
"194662552",160,55,23,78,40,22,4,16,30
"194662961",35,28,30,15,14,17,13,15,10
"194672085",3326,1842,1353,1016,939,813,700,580,598
"194732772",60,28,26,19,16,16,10,15,11
"194737490",223,127,140,74,60,31,35,31,59
"194754073",66,60,63,52,27,20,12,17,5
"194755146",78,38,21,28,39,21,21,19,7
"194762824",186,127,106,84,30,59,32,9,25
"194765285",304,372,247,75,75,39,36,53,23
"194767781",164,108,23,87,44,20,10,16,8
"194800426",849,272,568,1103,1055,613,233,177,219
"194807269",47,45,20,22,18,19,17,22,13
"194807442",37,28,28,8,31,16,3,7,22
"194812384",37,39,27,22,30,9,5,9,4
"194832697",127,63,48,23,27,26,10,5,33
"194835059",24,17,14,19,5,6,17,2,7
"194841219",80,69,21,5,7,8,21,53,0
"194844130",149,63,149,73,13,17,37,19,2
"194849865",76,36,31,18,0,10,11,8,6
"194852612",27,14,15,15,9,12,6,6,5
"194877072",62,41,34,20,28,13,10,9,0
"194884250",298,175,151,102,103,80,64,36,40
"194887238",19,18,14,17,11,16,4,3,6
"194895236",19,26,0,10,2,18,1,2,26
"194901203",53,28,19,30,4,7,6,12,14
"194902185",322,233,171,158,118,73,46,80,46
"194903670",2290,1325,1583,1115,873,676,573,511,415
"194903902",66,65,39,28,43,35,31,14,17
"194919742",105,57,18,12,4,16,16,10,1
"194932463",224,84,62,38,23,32,34,19,28
"194939328",217,74,60,71,21,58,37,16,38
"194944807",65,60,37,16,14,31,10,5,6
"194950101",27,15,15,9,7,5,8,8,6
"194953634",2212,1836,1308,971,735,634,517,410,287
"194987426",131,129,101,70,50,22,20,28,26
"195007570",36,38,24,28,19,9,3,8,8
"195031760",58,13,16,18,28,36,1,0,11
"195038898",69,46,27,18,23,19,18,27,7
"195055769",72,64,39,54,41,25,18,10,10
"195057666",58,47,52,13,3,29,28,12,23
"195128640",8,44,25,29,2,2,0,1,1
"195131834",27,23,11,12,9,7,5,8,8
"195138458",239,198,245,151,107,55,33,36,35
"195142971",72,30,36,34,32,33,19,29,12
"195152236",80,27,16,12,6,3,6,6,3
"195153858",21,14,22,52,35,8,1,10,6
"195155239",45,17,7,10,7,6,0,5,3
"195165568",23,34,14,3,13,14,7,4,1
"195167960",84,46,33,52,35,28,15,7,13
"195168513",94,45,26,16,31,17,10,8,26
"195175828",8,7,306,9,3,3,16,1,0
"195185348",1867,1022,1179,1215,1231,965,770,545,412
"195188008",45,21,22,24,18,10,4,14,23
"195188995",56,43,39,21,23,19,13,12,8
"195194779",0,1,0,3,274,1,0,0,0
"195200212",39,24,23,13,19,14,15,14,8
"195208579",51,98,64,38,8,25,12,3,10
"195209788",29,19,25,11,9,5,8,8,10
"195216890",163,153,107,79,57,73,35,35,23
"195217880",115,92,57,46,55,29,27,18,15
"195238258",37,17,16,8,13,9,10,3,5
"195251595",27,2,198,5,1,44,18,1,1
"195260294",234,141,79,62,47,54,43,45,42
"195296686",90,36,44,24,21,22,21,14,8
"195313205",163,86,126,113,219,26,151,34,24
"195313866",2811,1488,870,1106,810,651,343,672,542
"195318969",42,15,12,14,13,8,7,7,13
"195330212",49,21,31,26,19,14,16,6,3
"195342027",46,19,19,8,9,7,9,10,4
"195348602",206,153,62,19,23,36,24,10,26
"195349030",91,73,69,38,18,12,13,24,9
"195353677",201,119,57,30,40,29,40,45,14
"195367271",86,46,28,37,18,13,25,16,10
"195368774",89,69,68,37,42,19,28,18,23
"195468038",179,103,76,53,44,36,18,25,20
"195488390",71,48,45,49,27,6,9,23,11
"195573217",1,142,157,62,17,6,2,4,0
"195575451",28,28,23,22,2,4,9,29,9
"195576707",78,57,27,30,35,16,20,17,21
"195580881",1573,835,761,575,476,358,321,271,285
"195583778",870,523,665,402,288,307,196,187,188
"195586185",30,31,29,18,8,10,5,6,2
"195589429",33,40,27,17,24,15,4,27,3
"195590237",58,30,36,31,18,21,13,8,6
"195590971",78,40,58,39,21,12,11,11,13
"195617915",53,36,4,1,12,3,6,5,5
"195640243",60,52,34,35,16,10,11,19,19
"195667480",31,22,13,16,7,10,3,2,11
"195676317",23,17,22,14,14,4,0,4,5
"195678974",230,119,66,104,69,18,96,22,24
"195735969",158,194,58,54,26,27,38,52,19
"195753756",18,12,13,5,16,9,16,11,3
"195754056",109,26,21,22,15,25,42,14,64
"195773598",43,43,16,20,0,7,0,6,7
"195805163",9,8,40,28,10,6,2,0,1
"195826888",88,45,46,44,24,16,20,17,12
"195848148",31,39,0,12,16,24,1,5,7
"195848643",71,23,28,26,6,6,12,3,2
"195876508",51,38,36,24,8,4,3,12,6
"195884564",181,97,80,24,14,51,23,63,42
"195929658",40,27,30,10,17,11,7,12,12
"195934161",77,171,94,28,24,11,7,4,6
"195941380",104,52,27,15,42,12,44,24,19
"195947960",53,41,46,27,29,13,7,13,14
"195953922",98,70,72,68,47,23,24,29,29
"195956636",328,146,165,95,82,81,63,38,56
"195962022",30,9,4,16,14,17,17,8,11
"195970504",22,31,20,20,19,18,5,7,8
"195987722",50,43,32,37,17,11,5,6,1
"195992339",33,17,15,20,10,6,10,4,1
"195993212",16,15,28,9,11,12,1,3,10
"195999206",505,4,1,35,54,0,145,59,127
"196004394",164,69,53,130,55,30,252,51,41
"196006779",110,70,49,37,30,24,18,36,22
"196011477",24,16,21,12,15,16,12,0,5
"196012033",328,233,304,206,149,98,88,76,64
"196012046",52,69,23,13,14,11,4,6,8
"196014372",12,22,33,6,5,2,0,25,6
"196015309",799,424,581,407,338,268,227,192,163
"196018787",46,0,66,0,0,13,0,0,0
"196020408",94,37,56,29,17,26,11,12,14
"196031173",144,105,61,72,31,10,50,10,10
"196041677",26,22,29,32,4,9,3,1,1
"196042964",0,29,21,177,128,106,33,2,0
"196046221",77,63,38,13,5,13,7,10,25
"196062376",38,16,17,18,7,5,4,5,4
"196066807",15,31,11,10,11,5,13,72,22
"196079370",49,20,46,9,47,19,12,32,2
"196085997",55,45,21,51,19,55,58,10,26
"196104160",62,11,2,4,2,2,16,0,3
"196114388",44,27,21,22,15,10,8,10,13
"196124965",94,28,20,17,35,0,0,0,1
"196125038",234,63,65,65,13,8,37,18,79
"196142285",59,68,38,22,10,31,20,19,15
"196147602",47,19,1,8,24,8,15,5,4
"196152909",43,22,16,12,22,5,11,4,12
"196183974",406,209,123,115,84,74,77,75,44
"196205025",39,73,42,36,46,21,7,11,6
"196241744",82,48,15,21,32,21,17,15,22
"196256812",293,171,174,115,97,75,71,57,51
"196261846",57,42,32,16,23,24,15,12,10
"196271410",144,74,89,64,22,41,22,26,29
"196277532",35,50,19,8,4,6,0,0,1
"196280788",120,73,36,44,22,29,10,14,23
"196304141",25,22,15,4,14,8,6,7,5
"196312230",120,24,28,12,6,10,1,94,0
"196337216",35,23,14,11,7,10,1,4,0
"196349492",177,149,68,55,40,33,54,21,25
"196351951",91,66,62,56,43,37,31,27,30
"196353838",219,130,83,82,70,83,31,16,36
"196387851",54,27,5,20,2,6,27,4,18
"196389758",68,28,31,24,2,9,10,14,21
"196406730",88,53,35,48,12,9,22,35,15
"196407436",40,21,21,4,11,9,5,3,2
"196423024",322,161,122,113,68,89,54,66,56
"196440630",185,136,152,119,95,45,51,42,29
"196446202",39,18,5,20,6,10,0,9,12
"196455182",43,7,8,18,3,6,8,4,4
"196463665",27,40,47,45,13,12,10,8,7
"196468441",2,42,21,22,10,0,0,32,23
"196468672",28,31,9,16,6,3,5,4,9
"196481167",50,15,18,4,4,7,8,2,0
"196482553",41,59,21,0,27,5,3,0,3
"196493555",40,27,15,12,9,7,11,2,5
"196522080",144,26,53,65,92,48,30,35,63
"196542880",56,56,48,11,6,6,9,2,3
"196557177",40,27,39,30,17,10,11,13,16
"196560239",293,108,162,107,251,68,44,36,50
"196561591",29,22,11,8,12,8,8,9,10
"196575054",115,64,54,36,32,60,38,51,14
"196578053",95,30,85,16,34,46,28,17,13
"196579494",41,16,14,20,14,10,7,9,12
"196584395",76,43,57,34,20,27,22,16,19
"196590343",29,9,14,23,7,8,5,9,5
"196591572",441,193,149,103,79,69,63,56,49
"196592752",211,136,59,84,49,51,29,35,18
"196594212",137,53,59,64,42,21,37,35,23
"196595607",144,228,84,133,267,28,19,14,35
"196600027",298,110,103,34,28,78,65,43,26
"196664171",423,7,2,2,5,1,3,1,6
"196664833",92,23,6,11,9,8,15,15,2
"196687362",512,358,355,235,196,222,130,108,93
"196693170",199,150,47,79,58,24,11,25,74
"196701713",63,34,26,20,26,11,11,13,8
"196720317",62,115,99,44,35,9,15,9,7
"196737944",32,20,15,7,7,3,10,3,6
"196738397",24,18,18,15,11,4,12,6,3
"196744676",121,45,48,19,21,28,17,16,24
"196745848",180,133,78,60,43,27,43,15,28
"196748305",111,88,64,25,51,24,28,12,11
"196749550",73,46,25,21,35,7,15,8,5
"196774822",44,51,29,22,21,6,6,9,9
"196778419",2568,1631,1942,1506,1112,910,691,644,530
"196789440",57,85,8,68,1,2,15,0,16
